Curso,Unidade de execução,Turno,Turma,Inscritos no turno,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula
LGRH,Psicologia Social e das Organizações,L5051TP02,GRHA2,30,Ter,16:00:00,17:30:00,22/11/2022,Sala de Aulas normal
LGRH,Psicologia Social e das Organizações,L5051TP02,GRHA2,30,Ter,16:00:00,17:30:00,15/11/2022,Sala de Aulas normal
LGRH,Psicologia Social e das Organizações,L5051TP02,GRHA2,30,Ter,16:00:00,17:30:00,08/11/2022,Sala de Aulas normal
LGRH,Psicologia Social e das Organizações,L5051TP02,GRHA2,30,Ter,16:00:00,17:30:00,25/10/2022,Sala de Aulas normal
LGRH,Psicologia Social e das Organizações,L5051TP02,GRHA2,30,Ter,16:00:00,17:30:00,18/10/2022,Sala de Aulas normal
LGRH,Psicologia Social e das Organizações,L5051TP02,GRHA2,30,Ter,16:00:00,17:30:00,11/10/2022,Sala de Aulas normal
LGRH,Psicologia Social e das Organizações,L5051TP02,GRHA2,30,Ter,16:00:00,17:30:00,04/10/2022,Sala de Aulas normal
LGRH,Psicologia Social e das Organizações,L5051TP02,GRHA2,30,Ter,16:00:00,17:30:00,27/09/2022,Sala de Aulas normal
LGRH,Psicologia Social e das Organizações,L5051TP02,GRHA2,30,Ter,16:00:00,17:30:00,20/09/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,09:30:00,11:00:00,09/12/2022,Sala/anfiteatro aulas
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,09:30:00,11:00:00,02/12/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,09:30:00,11:00:00,25/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,09:30:00,11:00:00,18/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,09:30:00,11:00:00,11/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,09:30:00,11:00:00,04/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,09:30:00,11:00:00,28/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,09:30:00,11:00:00,21/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,09:30:00,11:00:00,14/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,09:30:00,11:00:00,07/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,09:30:00,11:00:00,30/09/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,09:30:00,11:00:00,23/09/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,11:00:00,12:30:00,09/12/2022,Sala/anfiteatro aulas
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,11:00:00,12:30:00,02/12/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,11:00:00,12:30:00,25/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,11:00:00,12:30:00,18/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,11:00:00,12:30:00,11/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,11:00:00,12:30:00,04/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,11:00:00,12:30:00,28/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,11:00:00,12:30:00,21/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,11:00:00,12:30:00,14/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,11:00:00,12:30:00,07/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,11:00:00,12:30:00,30/09/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP05,SA3,31,Sex,11:00:00,12:30:00,23/09/2022,Sala de Aulas normal
LP,Psicologia Social,L5200T01,"PA4, PA3, PA2, PA1",123,Seg,11:00:00,12:30:00,21/11/2022,Sala/anfiteatro aulas
LP,Psicologia Social,L5200T01,"PA4, PA3, PA2, PA1",123,Seg,11:00:00,12:30:00,14/11/2022,Sala de Aulas normal
LP,Psicologia Social,L5200T01,"PA4, PA3, PA2, PA1",123,Seg,11:00:00,12:30:00,07/11/2022,Sala de Aulas normal
LP,Psicologia Social,L5200T01,"PA4, PA3, PA2, PA1",123,Seg,11:00:00,12:30:00,31/10/2022,Sala de Aulas normal
LP,Psicologia Social,L5200T01,"PA4, PA3, PA2, PA1",123,Seg,11:00:00,12:30:00,24/10/2022,Sala de Aulas normal
LP,Psicologia Social,L5200T01,"PA4, PA3, PA2, PA1",123,Seg,11:00:00,12:30:00,17/10/2022,Sala de Aulas normal
LP,Psicologia Social,L5200T01,"PA4, PA3, PA2, PA1",123,Seg,11:00:00,12:30:00,10/10/2022,Sala de Aulas normal
LP,Psicologia Social,L5200T01,"PA4, PA3, PA2, PA1",123,Seg,11:00:00,12:30:00,03/10/2022,Sala de Aulas normal
LP,Psicologia Social,L5200T01,"PA4, PA3, PA2, PA1",123,Seg,11:00:00,12:30:00,26/09/2022,Sala de Aulas normal
LP,Psicologia Social,L5200T01,"PA4, PA3, PA2, PA1",123,Seg,11:00:00,12:30:00,19/09/2022,Sala de Aulas normal
MEMF,Seminário de Investigação em Economia Monetária e Financeira I,04029S01,MEMF-B1,42,Qui,20:00:00,22:00:00,15/12/2022,Sala Aulas Mestrado
MEMF,Seminário de Investigação em Economia Monetária e Financeira I,04029S01,MEMF-B1,42,Qui,18:00:00,20:00:00,15/12/2022,Sala Aulas Mestrado
MEMF,Seminário de Investigação em Economia Monetária e Financeira I,04029S01,MEMF-B1,42,Qua,20:00:00,22:00:00,14/12/2022,Sala Aulas Mestrado
MEMF,Seminário de Investigação em Economia Monetária e Financeira I,04029S01,MEMF-B1,42,Qua,18:00:00,20:00:00,14/12/2022,Sala Aulas Mestrado
METI,Inteligência e Gestão de Redes e Serviços,M8390TP05,METI-A1,25,Sex,09:30:00,11:00:00,11/11/2022,BYOD (Bring Your Own Device)
METI,Inteligência e Gestão de Redes e Serviços,M8390TP05,METI-A1,25,Sex,09:30:00,11:00:00,04/11/2022,BYOD (Bring Your Own Device)
METI,Inteligência e Gestão de Redes e Serviços,M8390TP05,METI-A1,25,Sex,09:30:00,11:00:00,28/10/2022,BYOD (Bring Your Own Device)
METI,Inteligência e Gestão de Redes e Serviços,M8390TP05,METI-A1,25,Sex,11:00:00,12:30:00,11/11/2022,BYOD (Bring Your Own Device)
METI,Inteligência e Gestão de Redes e Serviços,M8390TP05,METI-A1,25,Sex,11:00:00,12:30:00,04/11/2022,BYOD (Bring Your Own Device)
METI,Inteligência e Gestão de Redes e Serviços,M8390TP05,METI-A1,25,Sex,11:00:00,12:30:00,28/10/2022,BYOD (Bring Your Own Device)
MCCTI,Teorias em Média e Comunicação,01720TP02,"MCCTI-ICR-A1, MCCTI_A2",45,Ter,20:30:00,22:30:00,06/12/2022,Sala Aulas Mestrado
MCCTI,Teorias em Média e Comunicação,01720TP02,"MCCTI-ICR-A1, MCCTI_A2",45,Ter,20:30:00,22:30:00,29/11/2022,Sala Aulas Mestrado
MCCTI,Teorias em Média e Comunicação,01720TP02,"MCCTI-ICR-A1, MCCTI_A2",45,Ter,20:30:00,22:30:00,22/11/2022,Sala Aulas Mestrado
MCCTI,Teorias em Média e Comunicação,01720TP02,"MCCTI-ICR-A1, MCCTI_A2",45,Ter,20:30:00,22:30:00,15/11/2022,Sala Aulas Mestrado
MCCTI,Teorias em Média e Comunicação,01720TP02,"MCCTI-ICR-A1, MCCTI_A2",45,Ter,20:30:00,22:30:00,08/11/2022,Sala Aulas Mestrado
MCCTI,Teorias em Média e Comunicação,01720TP02,"MCCTI-ICR-A1, MCCTI_A2",45,Ter,20:30:00,22:30:00,25/10/2022,Sala Aulas Mestrado
MCCTI,Teorias em Média e Comunicação,01720TP02,"MCCTI-ICR-A1, MCCTI_A2",45,Ter,20:30:00,22:30:00,18/10/2022,Sala Aulas Mestrado
MCCTI,Teorias em Média e Comunicação,01720TP02,"MCCTI-ICR-A1, MCCTI_A2",45,Ter,20:30:00,22:30:00,11/10/2022,Sala Aulas Mestrado
MCCTI,Teorias em Média e Comunicação,01720TP02,"MCCTI-ICR-A1, MCCTI_A2",45,Ter,20:30:00,22:30:00,04/10/2022,Sala Aulas Mestrado
MCCTI,Teorias em Média e Comunicação,01720TP02,"MCCTI-ICR-A1, MCCTI_A2",45,Ter,20:30:00,22:30:00,27/09/2022,Sala Aulas Mestrado
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705PL36,IGE-PL-A2,24,Ter,18:00:00,19:30:00,13/12/2022,Lab ISTA
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705PL36,IGE-PL-A2,24,Qui,18:00:00,19:30:00,15/12/2022,Laboratório de Arquitectura de Computadores II
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705PL36,IGE-PL-A2,24,Qui,18:00:00,19:30:00,24/11/2022,Laboratório de Arquitectura de Computadores II
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705PL36,IGE-PL-A2,24,Qui,18:00:00,19:30:00,17/11/2022,Laboratório de Arquitectura de Computadores II
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705PL36,IGE-PL-A2,24,Qui,18:00:00,19:30:00,10/11/2022,Laboratório de Arquitectura de Computadores II
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705PL36,IGE-PL-A2,24,Qui,18:00:00,19:30:00,27/10/2022,Laboratório de Arquitectura de Computadores II
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705PL36,IGE-PL-A2,24,Qui,18:00:00,19:30:00,20/10/2022,Laboratório de Arquitectura de Computadores II
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705PL36,IGE-PL-A2,24,Qui,18:00:00,19:30:00,13/10/2022,Laboratório de Arquitectura de Computadores II
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705PL36,IGE-PL-A2,24,Qui,18:00:00,19:30:00,06/10/2022,Laboratório de Arquitectura de Computadores II
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705PL36,IGE-PL-A2,24,Qui,18:00:00,19:30:00,29/09/2022,Lab ISTA
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Fundamentos de Arquitectura de Computadores,L0705PL36,IGE-PL-A2,24,Qui,18:00:00,19:30:00,22/09/2022,Lab ISTA
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Qui,16:00:00,17:30:00,15/12/2022,Sala/anfiteatro aulas
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Qui,16:00:00,17:30:00,24/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Qui,16:00:00,17:30:00,17/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Qui,16:00:00,17:30:00,10/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Qui,16:00:00,17:30:00,03/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Qui,16:00:00,17:30:00,27/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Qui,16:00:00,17:30:00,20/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Qui,16:00:00,17:30:00,13/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Qui,16:00:00,17:30:00,06/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Qui,16:00:00,17:30:00,29/09/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Qui,16:00:00,17:30:00,22/09/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Ter,13:00:00,14:30:00,13/12/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Ter,13:00:00,14:30:00,06/12/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Ter,13:00:00,14:30:00,29/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Ter,13:00:00,14:30:00,22/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Ter,13:00:00,14:30:00,15/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Ter,13:00:00,14:30:00,08/11/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Ter,13:00:00,14:30:00,25/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Ter,13:00:00,14:30:00,18/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Ter,13:00:00,14:30:00,11/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Ter,13:00:00,14:30:00,04/10/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Ter,13:00:00,14:30:00,27/09/2022,Sala de Aulas normal
"LFC, LG, LGM, LGIL",Gestão do Marketing,L1805PL08,GMKA2,28,Ter,13:00:00,14:30:00,20/09/2022,Sala de Aulas normal
LG,Modelos Organizacionais,MOT10,GB4,37,Qua,13:00:00,14:30:00,07/12/2022,Sala de Aulas normal
LG,Modelos Organizacionais,MOT10,GB4,37,Qua,13:00:00,14:30:00,30/11/2022,Sala de Aulas normal
LG,Modelos Organizacionais,MOT10,GB4,37,Qua,13:00:00,14:30:00,23/11/2022,Sala de Aulas normal
LG,Modelos Organizacionais,MOT10,GB4,37,Qua,13:00:00,14:30:00,16/11/2022,Sala de Aulas normal
LG,Modelos Organizacionais,MOT10,GB4,37,Qua,13:00:00,14:30:00,09/11/2022,Sala de Aulas normal
LG,Modelos Organizacionais,MOT10,GB4,37,Qua,13:00:00,14:30:00,02/11/2022,Sala de Aulas normal
LG,Modelos Organizacionais,MOT10,GB4,37,Qua,13:00:00,14:30:00,26/10/2022,Sala de Aulas normal
LG,Modelos Organizacionais,MOT10,GB4,37,Qua,13:00:00,14:30:00,19/10/2022,Sala de Aulas normal
LG,Modelos Organizacionais,MOT10,GB4,37,Qua,13:00:00,14:30:00,12/10/2022,Sala de Aulas normal
LG,Modelos Organizacionais,MOT10,GB4,37,Qua,13:00:00,14:30:00,28/09/2022,Sala de Aulas normal
LG,Modelos Organizacionais,MOT10,GB4,37,Qua,13:00:00,14:30:00,21/09/2022,Sala de Aulas normal
LG,Modelos Organizacionais,MOT10,GB4,37,Qua,13:00:00,14:30:00,14/09/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,16:00:00,17:30:00,14/12/2022,Sala/anfiteatro aulas
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,16:00:00,17:30:00,07/12/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,16:00:00,17:30:00,30/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,16:00:00,17:30:00,23/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,16:00:00,17:30:00,16/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,16:00:00,17:30:00,09/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,16:00:00,17:30:00,02/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,16:00:00,17:30:00,26/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,16:00:00,17:30:00,19/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,16:00:00,17:30:00,12/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,16:00:00,17:30:00,28/09/2022,Sala/anfiteatro aulas
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,16:00:00,17:30:00,21/09/2022,Sala/anfiteatro aulas
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,14:30:00,16:00:00,14/12/2022,Sala/anfiteatro aulas
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,14:30:00,16:00:00,07/12/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,14:30:00,16:00:00,30/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,14:30:00,16:00:00,23/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,14:30:00,16:00:00,16/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,14:30:00,16:00:00,09/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,14:30:00,16:00:00,02/11/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,14:30:00,16:00:00,26/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,14:30:00,16:00:00,19/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,14:30:00,16:00:00,12/10/2022,Sala de Aulas normal
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,14:30:00,16:00:00,28/09/2022,Sala/anfiteatro aulas
"LS, LS-PL",Teorias Sociológicas Clássicas,L5411TP01,SA1,30,Qua,14:30:00,16:00:00,21/09/2022,Sala/anfiteatro aulas
MPDRH,Temas e Fontes de Investigação em Economia,00617PL01,MPDRHA1,33,Qua,20:00:00,22:00:00,07/12/2022,Sala Aulas Mestrado
MPDRH,Temas e Fontes de Investigação em Economia,00617PL01,MPDRHA1,33,Qui,20:00:00,22:00:00,10/11/2022,Sala Aulas Mestrado
MPDRH,Temas e Fontes de Investigação em Economia,00617PL01,MPDRHA1,33,Ter,18:00:00,20:00:00,13/12/2022,Sala Aulas Mestrado
MPDRH,Temas e Fontes de Investigação em Economia,00617PL01,MPDRHA1,33,Ter,20:00:00,22:00:00,13/12/2022,Sala Aulas Mestrado
MPDRH,Temas e Fontes de Investigação em Economia,00617PL01,MPDRHA1,33,Ter,20:00:00,22:00:00,22/11/2022,Sala Aulas Mestrado
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,16:30:00,18:00:00,02/12/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,16:30:00,18:00:00,25/11/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,16:30:00,18:00:00,18/11/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,16:30:00,18:00:00,11/11/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,16:30:00,18:00:00,04/11/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,16:30:00,18:00:00,28/10/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,16:30:00,18:00:00,21/10/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,16:30:00,18:00:00,14/10/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,16:30:00,18:00:00,07/10/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,16:30:00,18:00:00,30/09/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,16:30:00,18:00:00,23/09/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,16:30:00,18:00:00,16/09/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,18:00:00,19:30:00,02/12/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,18:00:00,19:30:00,25/11/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,18:00:00,19:30:00,18/11/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,18:00:00,19:30:00,11/11/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,18:00:00,19:30:00,04/11/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,18:00:00,19:30:00,28/10/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,18:00:00,19:30:00,21/10/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,18:00:00,19:30:00,14/10/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,18:00:00,19:30:00,07/10/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,18:00:00,19:30:00,30/09/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,18:00:00,19:30:00,23/09/2022,Sala de Aulas normal
LSS-PL,"Serviço Social com Crianças, Jovens e Famílias",00446TP01,SS-PL-B1,31,Sex,18:00:00,19:30:00,16/09/2022,Sala de Aulas normal
METI,Dissertação em Engenharia de Telecomunicações e Informática (2020),DETIT02,METI-PL-B1,9,Qua,19:30:00,21:00:00,16/11/2022,Sala Aulas Mestrado
METI,Dissertação em Engenharia de Telecomunicações e Informática (2020),DETIT02,METI-PL-B1,9,Qua,19:30:00,21:00:00,02/11/2022,Sala Aulas Mestrado
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Qua,09:30:00,11:00:00,14/12/2022,Sala/anfiteatro aulas
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Qua,09:30:00,11:00:00,07/12/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Qua,09:30:00,11:00:00,30/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Qua,09:30:00,11:00:00,23/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Qua,09:30:00,11:00:00,16/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Qua,09:30:00,11:00:00,09/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Qua,09:30:00,11:00:00,02/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Qua,09:30:00,11:00:00,26/10/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Qua,09:30:00,11:00:00,19/10/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Qua,09:30:00,11:00:00,12/10/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Qua,09:30:00,11:00:00,28/09/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Qua,09:30:00,11:00:00,21/09/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Sex,11:00:00,12:30:00,09/12/2022,Sala/anfiteatro aulas
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Sex,11:00:00,12:30:00,02/12/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Sex,11:00:00,12:30:00,25/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Sex,11:00:00,12:30:00,18/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Sex,11:00:00,12:30:00,11/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Sex,11:00:00,12:30:00,04/11/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Sex,11:00:00,12:30:00,28/10/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Sex,11:00:00,12:30:00,21/10/2022,Sala de Aulas normal
LE,Introdução à Ciência Económica,00248TP05,EA3,31,Sex,11:00:00,12:30:00,14/10/2022,Sala de Aulas normal
